Year,Location of death (state),count
2014,Louisiana,1
2014,Louisiana,1
2014,Louisiana,1
2014,Louisiana,1
2014,Louisiana,1
2014,Louisiana,1
2014,Louisiana,1
2014,Louisiana,1
2014,Louisiana,1
2014,Louisiana,1
2014,Louisiana,1
2014,Louisiana,1
2014,Louisiana,1
2014,Louisiana,1
2014,Louisiana,1
2014,Louisiana,1
2015,Louisiana,1
2015,Louisiana,1
2015,Louisiana,1
2015,Louisiana,1
2015,Louisiana,1
2015,Louisiana,1
2015,Louisiana,1
2015,Louisiana,1
2015,Louisiana,1
2015,Louisiana,1
2015,Louisiana,1
2015,Louisiana,1
2015,Louisiana,1
2015,Louisiana,1
2015,Louisiana,1
2015,Louisiana,1
2015,Louisiana,1
2015,Louisiana,1
2015,Louisiana,1
2015,Louisiana,1
2015,Louisiana,1
2015,Louisiana,1
2015,Louisiana,1
2015,Louisiana,1
2015,Louisiana,1
2015,Louisiana,1
2015,Louisiana,1
2015,Louisiana,1
2015,Louisiana,1
2015,Louisiana,1
2015,Louisiana,1
2015,Louisiana,1
2015,Louisiana,1
2015,Louisiana,1
2015,Louisiana,1
2015,Louisiana,1
2015,Louisiana,1
2015,Louisiana,1
2015,Louisiana,1
2015,Louisiana,1
2015,Louisiana,1
2015,Louisiana,1
2015,Louisiana,1
2015,Louisiana,1
2015,Louisiana,1
2015,Louisiana,1
2016,Louisiana,1
2016,Louisiana,1
2016,Louisiana,1
2016,Louisiana,1
2016,Louisiana,1
2016,Louisiana,1
2016,Louisiana,1
2016,Louisiana,1
2016,Louisiana,1
2016,Louisiana,1
2016,Louisiana,1
2016,Louisiana,1
2016,Louisiana,1
2016,Louisiana,1
2016,Louisiana,1
2016,Louisiana,1
2016,Louisiana,1
2016,Louisiana,1
2016,Louisiana,1
2016,Louisiana,1
2016,Louisiana,1
2016,Louisiana,1
2016,Louisiana,1
2016,Louisiana,1
2016,Louisiana,1
2016,Louisiana,1
2016,Louisiana,1
2016,Louisiana,1
2016,Louisiana,1
2016,Louisiana,1
2017,Louisiana,1
2017,Louisiana,1
2017,Louisiana,1
2017,Louisiana,1
2017,Louisiana,1
2017,Louisiana,1
2017,Louisiana,1
2017,Louisiana,1
2017,Louisiana,1
2017,Louisiana,1
2017,Louisiana,1
2017,Louisiana,1
2017,Louisiana,1
2017,Louisiana,1
2017,Louisiana,1
2017,Louisiana,1
2017,Louisiana,1
2017,Louisiana,1
2017,Louisiana,1
2017,Louisiana,1
2017,Louisiana,1
2017,Louisiana,1
2017,Louisiana,1
2017,Louisiana,1
2017,Louisiana,1
2017,Louisiana,1
2017,Louisiana,1
2017,Louisiana,1
2017,Louisiana,1
2017,Louisiana,1
2017,Louisiana,1
2017,Louisiana,1
2017,Louisiana,1
2017,Louisiana,1
2017,Louisiana,1
2017,Louisiana,1
2018,Louisiana,1
2018,Louisiana,1
2018,Louisiana,1
2018,Louisiana,1
2018,Louisiana,1
2018,Louisiana,1
2018,Louisiana,1
2018,Louisiana,1
2018,Louisiana,1
2018,Louisiana,1
2018,Louisiana,1
2018,Louisiana,1
2018,Louisiana,1
2018,Louisiana,1
2018,Louisiana,1
2018,Louisiana,1
2018,Louisiana,1
2018,Louisiana,1
2018,Louisiana,1
2018,Louisiana,1
2018,Louisiana,1
2018,Louisiana,1
2018,Louisiana,1
2018,Louisiana,1
2018,Louisiana,1
2018,Louisiana,1
2018,Louisiana,1
2019,Louisiana,1
2019,Louisiana,1
2019,Louisiana,1
2019,Louisiana,1
2019,Louisiana,1
2019,Louisiana,1
2019,Louisiana,1
2019,Louisiana,1
2019,Louisiana,1
2019,Louisiana,1
2019,Louisiana,1
2019,Louisiana,1
2019,Louisiana,1
2019,Louisiana,1
2019,Louisiana,1
2019,Louisiana,1
2019,Louisiana,1
2019,Louisiana,1
2019,Louisiana,1
2019,Louisiana,1
2019,Louisiana,1
2019,Louisiana,1
2019,Louisiana,1
2019,Louisiana,1
2019,Louisiana,1
2019,Louisiana,1
2019,Louisiana,1
2019,Louisiana,1
2019,Louisiana,1
2019,Louisiana,1
2020,Louisiana,1
2020,Louisiana,1
2020,Louisiana,1
2020,Louisiana,1
2020,Louisiana,1
2020,Louisiana,1
2020,Louisiana,1
2020,Louisiana,1
2020,Louisiana,1
2020,Louisiana,1
2020,Louisiana,1
2020,Louisiana,1
2020,Louisiana,1
2020,Louisiana,1
2020,Louisiana,1
2020,Louisiana,1
2020,Louisiana,1
2020,Louisiana,1
2020,Louisiana,1
2020,Louisiana,1
2020,Louisiana,1
2020,Louisiana,1
2020,Louisiana,1
2020,Louisiana,1
2020,Louisiana,1
2020,Louisiana,1
2020,Louisiana,1
2000,Utah,1
2000,Utah,1
2000,Utah,1
2000,Utah,1
2001,Utah,1
2001,Utah,1
2001,Utah,1
2002,Utah,1
2002,Utah,1
2002,Utah,1
2002,Utah,1
2002,Utah,1
2003,Utah,1
2003,Utah,1
2003,Utah,1
2003,Utah,1
2003,Utah,1
2003,Utah,1
2003,Utah,1
2004,Utah,1
2004,Utah,1
2004,Utah,1
2004,Utah,1
2004,Utah,1
2004,Utah,1
2004,Utah,1
2005,Utah,1
2005,Utah,1
2005,Utah,1
2005,Utah,1
2005,Utah,1
2005,Utah,1
2006,Utah,1
2006,Utah,1
2006,Utah,1
2006,Utah,1
2006,Utah,1
2007,Utah,1
2007,Utah,1
2007,Utah,1
2007,Utah,1
2007,Utah,1
2007,Utah,1
2007,Utah,1
2007,Utah,1
2007,Utah,1
2007,Utah,1
2007,Utah,1
2007,Utah,1
2007,Utah,1
2007,Utah,1
2007,Utah,1
2007,Utah,1
2008,Utah,1
2008,Utah,1
2008,Utah,1
2008,Utah,1
2008,Utah,1
2008,Utah,1
2008,Utah,1
2008,Utah,1
2008,Utah,1
2008,Utah,1
2009,Utah,1
2009,Utah,1
2009,Utah,1
2009,Utah,1
2009,Utah,1
2009,Utah,1
2009,Utah,1
2009,Utah,1
2009,Utah,1
2009,Utah,1
2009,Utah,1
2009,Utah,1
2010,Utah,1
2010,Utah,1
2010,Utah,1
2010,Utah,1
2010,Utah,1
2010,Utah,1
2010,Utah,1
2010,Utah,1
2010,Utah,1
2010,Utah,1
2010,Utah,1
2010,Utah,1
2010,Utah,1
2010,Utah,1
2011,Utah,1
2011,Utah,1
2011,Utah,1
2011,Utah,1
2011,Utah,1
2011,Utah,1
2011,Utah,1
2011,Utah,1
2011,Utah,1
2012,Utah,1
2012,Utah,1
2012,Utah,1
2012,Utah,1
2012,Utah,1
2012,Utah,1
2012,Utah,1
2012,Utah,1
2013,Utah,1
2013,Utah,1
2013,Utah,1
2013,Utah,1
2013,Utah,1
2013,Utah,1
2013,Utah,1
2013,Utah,1
2013,Utah,1
2014,Utah,1
2014,Utah,1
2014,Utah,1
2014,Utah,1
2014,Utah,1
2014,Utah,1
2014,Utah,1
2014,Utah,1
2014,Utah,1
2014,Utah,1
2014,Utah,1
2014,Utah,1
2014,Utah,1
2014,Utah,1
2014,Utah,1
2014,Utah,1
2014,Utah,1
2014,Utah,1
2014,Utah,1
2014,Utah,1
2014,Utah,1
2014,Utah,1
2014,Utah,1
2014,Utah,1
2014,Utah,1
2014,Utah,1
2014,Utah,1
2014,Utah,1
2015,Utah,1
2015,Utah,1
2015,Utah,1
2015,Utah,1
2015,Utah,1
2015,Utah,1
2015,Utah,1
2015,Utah,1
2015,Utah,1
2015,Utah,1
2015,Utah,1
2016,Utah,1
2016,Utah,1
2016,Utah,1
2016,Utah,1
2016,Utah,1
2016,Utah,1
2016,Utah,1
2016,Utah,1
2016,Utah,1
2016,Utah,1
2016,Utah,1
2016,Utah,1
2016,Utah,1
2017,Utah,1
2017,Utah,1
2017,Utah,1
2017,Utah,1
2017,Utah,1
2017,Utah,1
2017,Utah,1
2017,Utah,1
2017,Utah,1
2017,Utah,1
2017,Utah,1
2017,Utah,1
2017,Utah,1
2018,Utah,1
2018,Utah,1
2018,Utah,1
2018,Utah,1
2018,Utah,1
2018,Utah,1
2018,Utah,1
2018,Utah,1
2018,Utah,1
2018,Utah,1
2018,Utah,1
2018,Utah,1
2018,Utah,1
2018,Utah,1
2018,Utah,1
2018,Utah,1
2018,Utah,1
2018,Utah,1
2018,Utah,1
2018,Utah,1
2018,Utah,1
2018,Utah,1
2018,Utah,1
2018,Utah,1
2018,Utah,1
2019,Utah,1
2019,Utah,1
2019,Utah,1
2019,Utah,1
2019,Utah,1
2019,Utah,1
2019,Utah,1
2019,Utah,1
2019,Utah,1
2019,Utah,1
2019,Utah,1
2019,Utah,1
2019,Utah,1
2019,Utah,1
2020,Utah,1
2020,Utah,1
2020,Utah,1
2020,Utah,1
2020,Utah,1
2020,Utah,1
2020,Utah,1
2020,Utah,1
2020,Utah,1
2020,Utah,1
2020,Utah,1
2020,Utah,1
2020,Utah,1
2020,Utah,1
2020,Utah,1
2020,Utah,1
2020,Utah,1
2020,Utah,1
2020,Utah,1
